uptime, sync, seq, SWPMON, temp1, adc
71200212, 0xAAAA, 20629, 0.00000, 0.48996, 0.0000000
71203326, 0xAAAA, 20630, 0.00000, 0.49641, 0.0000000
71206463, 0xAAAA, 20631, 0.00000, 0.49560, 0.0000000
71209576, 0xAAAA, 20632, 0.00000, 0.50286, 0.0000000
71212705, 0xAAAA, 20633, 0.00000, 0.49158, 0.0000000
71215842, 0xAAAA, 20634, 0.00000, 0.49399, 0.0000000
71218955, 0xAAAA, 20635, 0.00000, 0.50205, 0.0000000
71222087, 0xAAAA, 20636, 0.00000, 0.50366, 0.0000000
71225217, 0xAAAA, 20637, 0.00000, 0.49963, 0.0000000
71228330, 0xAAAA, 20638, 0.00000, 0.49238, 0.0000000
71231455, 0xAAAA, 20639, 0.00000, 0.50044, 0.0000000
71234580, 0xAAAA, 20640, 0.00000, 0.50125, 0.0000000
71237704, 0xAAAA, 20641, 0.00000, 0.49158, 0.0000000
71240829, 0xAAAA, 20642, 0.00000, 0.49641, 0.0000000
71243954, 0xAAAA, 20643, 0.00000, 0.50044, 0.0000000
71247094, 0xAAAA, 20644, 0.00000, 0.50125, 0.0000000
71250241, 0xAAAA, 20645, 0.00000, 0.49077, 0.0000000
71253326, 0xAAAA, 20646, 0.00000, 0.49883, 0.0000000
71256451, 0xAAAA, 20647, 0.00000, 0.50366, 0.0000000
71259586, 0xAAAA, 20648, 0.00000, 0.50286, 0.0000000
71262700, 0xAAAA, 20649, 0.00000, 0.48835, 0.0000000
71265825, 0xAAAA, 20650, 0.00000, 0.49560, 0.0000000
71268965, 0xAAAA, 20651, 0.00000, 0.50286, 0.0000000
71272083, 0xAAAA, 20652, 0.00000, 0.48835, 0.0000000
71275211, 0xAAAA, 20653, 0.00000, 0.49560, 0.0000000
71278339, 0xAAAA, 20654, 0.00000, 0.49560, 0.0000000
71281465, 0xAAAA, 20655, 0.00000, 0.50205, 0.0000000
71284592, 0xAAAA, 20656, 0.00000, 0.49077, 0.0000000
71287704, 0xAAAA, 20657, 0.00000, 0.49560, 0.0000000
71290829, 0xAAAA, 20658, 0.00000, 0.50205, 0.0000000
71293954, 0xAAAA, 20659, 0.00000, 0.50447, 0.0000000
71297098, 0xAAAA, 20660, 0.00000, 0.49722, 0.0000000
71300215, 0xAAAA, 20661, 0.00000, 0.49238, 0.0000000
71303330, 0xAAAA, 20662, 0.00000, 0.50044, 0.0000000
71306454, 0xAAAA, 20663, 0.00000, 0.50125, 0.0000000
71309579, 0xAAAA, 20664, 0.00000, 0.48996, 0.0000000
71312706, 0xAAAA, 20665, 0.00000, 0.49319, 0.0000000
71315842, 0xAAAA, 20666, 0.00000, 0.49722, 0.0000000
71318950, 0xAAAA, 20667, 0.00000, 0.50286, 0.0000000
71322128, 0xAAAA, 20668, 0.00000, 0.48755, 0.0000000
71325211, 0xAAAA, 20669, 0.00000, 0.49560, 0.0000000
71328326, 0xAAAA, 20670, 0.00000, 0.50286, 0.0000000
71331451, 0xAAAA, 20671, 0.00000, 0.50286, 0.0000000
71334576, 0xAAAA, 20672, 0.00000, 0.49641, 0.0000000
71337701, 0xAAAA, 20673, 0.00000, 0.49319, 0.0000000
71340841, 0xAAAA, 20674, 0.00000, 0.50125, 0.0000000
71343951, 0xAAAA, 20675, 0.00000, 0.49802, 0.0000000
71347093, 0xAAAA, 20676, 0.00000, 0.49158, 0.0000000
71350237, 0xAAAA, 20677, 0.00000, 0.49158, 0.0000000
71353329, 0xAAAA, 20678, 0.00000, 0.49963, 0.0000000
71356454, 0xAAAA, 20679, 0.00000, 0.50286, 0.0000000
71359589, 0xAAAA, 20680, 0.00000, 0.49077, 0.0000000
71362704, 0xAAAA, 20681, 0.00000, 0.49802, 0.0000000
71365830, 0xAAAA, 20682, 0.00000, 0.50286, 0.0000000
71368966, 0xAAAA, 20683, 0.00000, 0.50286, 0.0000000
71372087, 0xAAAA, 20684, 0.00081, 0.48674, 0.0000000
71375214, 0xAAAA, 20685, 0.00000, 0.49480, 0.0000000
71378329, 0xAAAA, 20686, 0.00000, 0.50286, 0.0000000
71381466, 0xAAAA, 20687, 0.00000, 0.49158, 0.0000000
71384575, 0xAAAA, 20688, 0.00000, 0.49158, 0.0000000
71387701, 0xAAAA, 20689, 0.00000, 0.49399, 0.0000000
71390826, 0xAAAA, 20690, 0.00000, 0.50125, 0.0000000
71393966, 0xAAAA, 20691, 0.00000, 0.50286, 0.0000000
71397084, 0xAAAA, 20692, 0.00000, 0.49238, 0.0000000
71400211, 0xAAAA, 20693, 0.00000, 0.49963, 0.0000000
71403326, 0xAAAA, 20694, 0.00000, 0.49883, 0.0000000
71406450, 0xAAAA, 20695, 0.00000, 0.50125, 0.0000000
71409576, 0xAAAA, 20696, 0.00000, 0.48996, 0.0000000
71412721, 0xAAAA, 20697, 0.00000, 0.49802, 0.0000000
71415842, 0xAAAA, 20698, 0.00000, 0.50366, 0.0000000
71418955, 0xAAAA, 20699, 0.00000, 0.49077, 0.0000000
71422112, 0xAAAA, 20700, 0.00081, 0.49077, 0.0000000
71425214, 0xAAAA, 20701, 0.00000, 0.49883, 0.0000000
71428329, 0xAAAA, 20702, 0.00000, 0.50366, 0.0000000
71431468, 0xAAAA, 20703, 0.00000, 0.48755, 0.0000000
71434580, 0xAAAA, 20704, 0.00000, 0.49722, 0.0000000
71437704, 0xAAAA, 20705, 0.00000, 0.50366, 0.0000000
71440842, 0xAAAA, 20706, 0.00000, 0.50205, 0.0000000
71443954, 0xAAAA, 20707, 0.00000, 0.49158, 0.0000000
71447094, 0xAAAA, 20708, 0.00000, 0.49399, 0.0000000
71450227, 0xAAAA, 20709, 0.00000, 0.50205, 0.0000000
71453326, 0xAAAA, 20710, 0.00000, 0.49802, 0.0000000
71456451, 0xAAAA, 20711, 0.00000, 0.49963, 0.0000000
71459583, 0xAAAA, 20712, 0.00000, 0.49480, 0.0000000
71462701, 0xAAAA, 20713, 0.00000, 0.50125, 0.0000000
71465826, 0xAAAA, 20714, 0.00000, 0.49560, 0.0000000
71468950, 0xAAAA, 20715, 0.00000, 0.49399, 0.0000000
71472084, 0xAAAA, 20716, 0.00000, 0.50205, 0.0000000
71475210, 0xAAAA, 20717, 0.00000, 0.50527, 0.0000000
71478330, 0xAAAA, 20718, 0.00000, 0.50205, 0.0000000
71481467, 0xAAAA, 20719, 0.00000, 0.49158, 0.0000000
71484606, 0xAAAA, 20720, 0.00081, 0.49963, 0.0000000
71487704, 0xAAAA, 20721, 0.00000, 0.50286, 0.0000000
71490829, 0xAAAA, 20722, 0.00081, 0.49077, 0.0000000
71493966, 0xAAAA, 20723, 0.00000, 0.49077, 0.0000000
71497087, 0xAAAA, 20724, 0.00000, 0.49802, 0.0000000
71500215, 0xAAAA, 20725, 0.00000, 0.50366, 0.0000000
71503344, 0xAAAA, 20726, 0.00000, 0.48755, 0.0000000
71506455, 0xAAAA, 20727, 0.00000, 0.49480, 0.0000000
71509579, 0xAAAA, 20728, 0.00000, 0.50205, 0.0000000
71512719, 0xAAAA, 20729, 0.00000, 0.50205, 0.0000000
71515842, 0xAAAA, 20730, 0.00000, 0.49399, 0.0000000
71518950, 0xAAAA, 20731, 0.00000, 0.49399, 0.0000000
71522085, 0xAAAA, 20732, 0.00000, 0.50205, 0.0000000
71525211, 0xAAAA, 20733, 0.00000, 0.50125, 0.0000000
71528326, 0xAAAA, 20734, 0.00000, 0.49963, 0.0000000
71531462, 0xAAAA, 20735, 0.00000, 0.49238, 0.0000000
71534576, 0xAAAA, 20736, 0.00000, 0.49963, 0.0000000
71537701, 0xAAAA, 20737, 0.00000, 0.50366, 0.0000000
71540826, 0xAAAA, 20738, 0.00000, 0.48996, 0.0000000
71543951, 0xAAAA, 20739, 0.00000, 0.49883, 0.0000000
71547095, 0xAAAA, 20740, 0.00000, 0.50044, 0.0000000
71550226, 0xAAAA, 20741, 0.00000, 0.50366, 0.0000000
71553329, 0xAAAA, 20742, 0.00000, 0.48835, 0.0000000
71556470, 0xAAAA, 20743, 0.00161, 0.49560, 0.0000000
71559578, 0xAAAA, 20744, 0.00000, 0.50205, 0.0000000
71562705, 0xAAAA, 20745, 0.00000, 0.48755, 0.0000000
71565829, 0xAAAA, 20746, 0.00000, 0.49319, 0.0000000
71568953, 0xAAAA, 20747, 0.00000, 0.49560, 0.0000000
71572087, 0xAAAA, 20748, 0.00000, 0.50366, 0.0000000
71575228, 0xAAAA, 20749, 0.00000, 0.49077, 0.0000000
71578331, 0xAAAA, 20750, 0.00000, 0.49480, 0.0000000
71581467, 0xAAAA, 20751, 0.00000, 0.50205, 0.0000000
71584603, 0xAAAA, 20752, 0.00000, 0.50205, 0.0000000
71587700, 0xAAAA, 20753, 0.00000, 0.49963, 0.0000000
71590826, 0xAAAA, 20754, 0.00000, 0.49238, 0.0000000
71593966, 0xAAAA, 20755, 0.00000, 0.50205, 0.0000000
71597084, 0xAAAA, 20756, 0.00000, 0.50044, 0.0000000
71600210, 0xAAAA, 20757, 0.00000, 0.49158, 0.0000000
71603337, 0xAAAA, 20758, 0.00000, 0.48996, 0.0000000
71606450, 0xAAAA, 20759, 0.00000, 0.49883, 0.0000000
71609575, 0xAAAA, 20760, 0.00000, 0.50125, 0.0000000
71612708, 0xAAAA, 20761, 0.00000, 0.48835, 0.0000000
71615842, 0xAAAA, 20762, 0.00000, 0.49560, 0.0000000
71618954, 0xAAAA, 20763, 0.00000, 0.49802, 0.0000000
71622088, 0xAAAA, 20764, 0.00000, 0.50205, 0.0000000
71625214, 0xAAAA, 20765, 0.00000, 0.49883, 0.0000000
71628345, 0xAAAA, 20766, 0.00000, 0.49238, 0.0000000
71631454, 0xAAAA, 20767, 0.00000, 0.50044, 0.0000000
71634579, 0xAAAA, 20768, 0.00000, 0.50125, 0.0000000
71637704, 0xAAAA, 20769, 0.00000, 0.50286, 0.0000000
71640829, 0xAAAA, 20770, 0.00000, 0.49077, 0.0000000
71643954, 0xAAAA, 20771, 0.00000, 0.49963, 0.0000000
71647111, 0xAAAA, 20772, 0.00000, 0.50205, 0.0000000
71650227, 0xAAAA, 20773, 0.00000, 0.49077, 0.0000000
71653327, 0xAAAA, 20774, 0.00000, 0.49802, 0.0000000
71656463, 0xAAAA, 20775, 0.00000, 0.49802, 0.0000000
71659575, 0xAAAA, 20776, 0.00000, 0.50286, 0.0000000
71662701, 0xAAAA, 20777, 0.00000, 0.48835, 0.0000000
71665841, 0xAAAA, 20778, 0.00000, 0.49722, 0.0000000
71668951, 0xAAAA, 20779, 0.00000, 0.50286, 0.0000000
71672083, 0xAAAA, 20780, 0.00000, 0.48835, 0.0000000
71675222, 0xAAAA, 20781, 0.00000, 0.49158, 0.0000000
71678331, 0xAAAA, 20782, 0.00000, 0.49399, 0.0000000
71681467, 0xAAAA, 20783, 0.00000, 0.50205, 0.0000000
71684579, 0xAAAA, 20784, 0.00000, 0.49883, 0.0000000
71687705, 0xAAAA, 20785, 0.00000, 0.49238, 0.0000000
71690829, 0xAAAA, 20786, 0.00000, 0.48916, 0.0000000
71693965, 0xAAAA, 20787, 0.00000, 0.50044, 0.0000000
71697087, 0xAAAA, 20788, 0.00000, 0.50125, 0.0000000
71700215, 0xAAAA, 20789, 0.00000, 0.49077, 0.0000000
71703329, 0xAAAA, 20790, 0.00000, 0.49883, 0.0000000
71706454, 0xAAAA, 20791, 0.00000, 0.50125, 0.0000000
71709580, 0xAAAA, 20792, 0.00000, 0.50527, 0.0000000
71712709, 0xAAAA, 20793, 0.00000, 0.48916, 0.0000000
71715841, 0xAAAA, 20794, 0.00000, 0.49802, 0.0000000
71718982, 0xAAAA, 20795, 0.00000, 0.50286, 0.0000000
71722085, 0xAAAA, 20796, 0.00000, 0.48916, 0.0000000
71725210, 0xAAAA, 20797, 0.00000, 0.49722, 0.0000000
71728338, 0xAAAA, 20798, 0.00000, 0.49560, 0.0000000
71731451, 0xAAAA, 20799, 0.00000, 0.50366, 0.0000000
71734576, 0xAAAA, 20800, 0.00000, 0.49077, 0.0000000
71737717, 0xAAAA, 20801, 0.00000, 0.49641, 0.0000000
71740826, 0xAAAA, 20802, 0.00000, 0.50286, 0.0000000
71743950, 0xAAAA, 20803, 0.00000, 0.48916, 0.0000000
71747107, 0xAAAA, 20804, 0.00000, 0.48835, 0.0000000
71750227, 0xAAAA, 20805, 0.00000, 0.49560, 0.0000000
71753329, 0xAAAA, 20806, 0.00000, 0.50286, 0.0000000
71756456, 0xAAAA, 20807, 0.00000, 0.49319, 0.0000000
71759578, 0xAAAA, 20808, 0.00000, 0.49399, 0.0000000
71762704, 0xAAAA, 20809, 0.00000, 0.50044, 0.0000000
71765840, 0xAAAA, 20810, 0.00000, 0.49963, 0.0000000
71768955, 0xAAAA, 20811, 0.00000, 0.49883, 0.0000000
71772087, 0xAAAA, 20812, 0.00000, 0.49077, 0.0000000
71775214, 0xAAAA, 20813, 0.00000, 0.49883, 0.0000000
71778332, 0xAAAA, 20814, 0.00000, 0.50286, 0.0000000
71781467, 0xAAAA, 20815, 0.00000, 0.50608, 0.0000000
71784576, 0xAAAA, 20816, 0.00000, 0.48755, 0.0000000
71787700, 0xAAAA, 20817, 0.00000, 0.49560, 0.0000000
71790841, 0xAAAA, 20818, 0.00000, 0.50205, 0.0000000
71793952, 0xAAAA, 20819, 0.00000, 0.49802, 0.0000000
71797084, 0xAAAA, 20820, 0.00000, 0.49319, 0.0000000
71800211, 0xAAAA, 20821, 0.00000, 0.49319, 0.0000000
71803326, 0xAAAA, 20822, 0.00000, 0.50044, 0.0000000
71806451, 0xAAAA, 20823, 0.00000, 0.50205, 0.0000000
71809591, 0xAAAA, 20824, 0.00000, 0.49077, 0.0000000
71812709, 0xAAAA, 20825, 0.00000, 0.49963, 0.0000000
71815842, 0xAAAA, 20826, 0.00000, 0.50044, 0.0000000
71818978, 0xAAAA, 20827, 0.00000, 0.50366, 0.0000000
71822088, 0xAAAA, 20828, 0.00000, 0.48996, 0.0000000
71825215, 0xAAAA, 20829, 0.00000, 0.49722, 0.0000000
71828342, 0xAAAA, 20830, 0.00000, 0.50366, 0.0000000
71831454, 0xAAAA, 20831, 0.00000, 0.48835, 0.0000000
71834579, 0xAAAA, 20832, 0.00000, 0.49641, 0.0000000
71837716, 0xAAAA, 20833, 0.00000, 0.49399, 0.0000000
71840829, 0xAAAA, 20834, 0.00000, 0.50286, 0.0000000
71843954, 0xAAAA, 20835, 0.00000, 0.49560, 0.0000000
71847098, 0xAAAA, 20836, 0.00000, 0.49319, 0.0000000
71850226, 0xAAAA, 20837, 0.00000, 0.50125, 0.0000000
71853327, 0xAAAA, 20838, 0.00000, 0.50286, 0.0000000
71856450, 0xAAAA, 20839, 0.00000, 0.50205, 0.0000000
71859575, 0xAAAA, 20840, 0.00000, 0.49077, 0.0000000
71862701, 0xAAAA, 20841, 0.00000, 0.49883, 0.0000000
71865826, 0xAAAA, 20842, 0.00000, 0.50286, 0.0000000
71868950, 0xAAAA, 20843, 0.00000, 0.48835, 0.0000000
71872084, 0xAAAA, 20844, 0.00000, 0.49077, 0.0000000
71875211, 0xAAAA, 20845, 0.00000, 0.49560, 0.0000000
71878333, 0xAAAA, 20846, 0.00000, 0.50286, 0.0000000
71881482, 0xAAAA, 20847, 0.00000, 0.49480, 0.0000000
71884579, 0xAAAA, 20848, 0.00000, 0.49399, 0.0000000
71887704, 0xAAAA, 20849, 0.00000, 0.50205, 0.0000000
71890841, 0xAAAA, 20850, 0.00000, 0.50125, 0.0000000
71893954, 0xAAAA, 20851, 0.00000, 0.49963, 0.0000000
71897088, 0xAAAA, 20852, 0.00000, 0.49399, 0.0000000
71900228, 0xAAAA, 20853, 0.00000, 0.50125, 0.0000000
71903330, 0xAAAA, 20854, 0.00000, 0.50044, 0.0000000
71906454, 0xAAAA, 20855, 0.00000, 0.49077, 0.0000000
71909591, 0xAAAA, 20856, 0.00000, 0.48916, 0.0000000
71912711, 0xAAAA, 20857, 0.00000, 0.49722, 0.0000000
71915825, 0xAAAA, 20858, 0.00000, 0.50366, 0.0000000
71918951, 0xAAAA, 20859, 0.00000, 0.48835, 0.0000000
71922084, 0xAAAA, 20860, 0.00000, 0.49560, 0.0000000
71925211, 0xAAAA, 20861, 0.00000, 0.49722, 0.0000000
71928336, 0xAAAA, 20862, 0.00000, 0.50286, 0.0000000
71931450, 0xAAAA, 20863, 0.00000, 0.49319, 0.0000000
71934576, 0xAAAA, 20864, 0.00000, 0.49319, 0.0000000
71937700, 0xAAAA, 20865, 0.00000, 0.50125, 0.0000000
71940826, 0xAAAA, 20866, 0.00000, 0.50205, 0.0000000
71943951, 0xAAAA, 20867, 0.00000, 0.50366, 0.0000000
71947100, 0xAAAA, 20868, 0.00000, 0.49077, 0.0000000
71950226, 0xAAAA, 20869, 0.00000, 0.49883, 0.0000000
71953358, 0xAAAA, 20870, 0.00000, 0.50286, 0.0000000
71956454, 0xAAAA, 20871, 0.00000, 0.48996, 0.0000000
71959579, 0xAAAA, 20872, 0.00000, 0.49802, 0.0000000
71962705, 0xAAAA, 20873, 0.00000, 0.49722, 0.0000000
71965829, 0xAAAA, 20874, 0.00000, 0.50286, 0.0000000
71968954, 0xAAAA, 20875, 0.00000, 0.49399, 0.0000000
71972103, 0xAAAA, 20876, 0.00000, 0.49560, 0.0000000
71975214, 0xAAAA, 20877, 0.00000, 0.50205, 0.0000000
71978334, 0xAAAA, 20878, 0.00000, 0.49722, 0.0000000
71981479, 0xAAAA, 20879, 0.00000, 0.49560, 0.0000000
71984576, 0xAAAA, 20880, 0.00081, 0.49399, 0.0000000
71987700, 0xAAAA, 20881, 0.00000, 0.50125, 0.0000000
71990832, 0xAAAA, 20882, 0.00000, 0.49560, 0.0000000
71993951, 0xAAAA, 20883, 0.00000, 0.49319, 0.0000000
71997084, 0xAAAA, 20884, 0.00000, 0.50044, 0.0000000
72000222, 0xAAAA, 20885, 0.00000, 0.49963, 0.0000000
72003326, 0xAAAA, 20886, 0.00000, 0.50125, 0.0000000
72006451, 0xAAAA, 20887, 0.00000, 0.49077, 0.0000000
72009575, 0xAAAA, 20888, 0.00081, 0.49963, 0.0000000
72012710, 0xAAAA, 20889, 0.00000, 0.50286, 0.0000000
72015842, 0xAAAA, 20890, 0.00000, 0.50527, 0.0000000
72018954, 0xAAAA, 20891, 0.00000, 0.48755, 0.0000000
72022088, 0xAAAA, 20892, 0.00000, 0.49480, 0.0000000
72025230, 0xAAAA, 20893, 0.00000, 0.50366, 0.0000000
72028330, 0xAAAA, 20894, 0.00000, 0.49560, 0.0000000
72031455, 0xAAAA, 20895, 0.00000, 0.49319, 0.0000000
72034579, 0xAAAA, 20896, 0.00000, 0.49319, 0.0000000
72037704, 0xAAAA, 20897, 0.00000, 0.50044, 0.0000000
72040829, 0xAAAA, 20898, 0.00000, 0.50205, 0.0000000
72043969, 0xAAAA, 20899, 0.00000, 0.48996, 0.0000000
72047100, 0xAAAA, 20900, 0.00000, 0.49883, 0.0000000
72050227, 0xAAAA, 20901, 0.00000, 0.50286, 0.0000000
72053337, 0xAAAA, 20902, 0.00000, 0.50286, 0.0000000
72056452, 0xAAAA, 20903, 0.00000, 0.48916, 0.0000000
72059575, 0xAAAA, 20904, 0.00000, 0.49722, 0.0000000
72062715, 0xAAAA, 20905, 0.00000, 0.50205, 0.0000000
72065826, 0xAAAA, 20906, 0.00000, 0.48916, 0.0000000
72068950, 0xAAAA, 20907, 0.00000, 0.49480, 0.0000000
72072095, 0xAAAA, 20908, 0.00000, 0.49319, 0.0000000
72075210, 0xAAAA, 20909, 0.00000, 0.50125, 0.0000000
72078335, 0xAAAA, 20910, 0.00000, 0.50205, 0.0000000
72081467, 0xAAAA, 20911, 0.00000, 0.49158, 0.0000000
72084580, 0xAAAA, 20912, 0.00000, 0.49963, 0.0000000
72087704, 0xAAAA, 20913, 0.00000, 0.49802, 0.0000000
72090834, 0xAAAA, 20914, 0.00000, 0.50125, 0.0000000
72093954, 0xAAAA, 20915, 0.00000, 0.48996, 0.0000000
72097087, 0xAAAA, 20916, 0.00000, 0.49883, 0.0000000
72100214, 0xAAAA, 20917, 0.00000, 0.50205, 0.0000000
72103329, 0xAAAA, 20918, 0.00000, 0.49077, 0.0000000
72106454, 0xAAAA, 20919, 0.00000, 0.48835, 0.0000000
72109579, 0xAAAA, 20920, 0.00000, 0.49802, 0.0000000
72112713, 0xAAAA, 20921, 0.00000, 0.50286, 0.0000000
72115856, 0xAAAA, 20922, 0.00000, 0.48835, 0.0000000
72118950, 0xAAAA, 20923, 0.00000, 0.49802, 0.0000000
72122084, 0xAAAA, 20924, 0.00000, 0.50366, 0.0000000
72125222, 0xAAAA, 20925, 0.00000, 0.50366, 0.0000000
72128326, 0xAAAA, 20926, 0.00000, 0.48835, 0.0000000
72131451, 0xAAAA, 20927, 0.00000, 0.49560, 0.0000000
72134591, 0xAAAA, 20928, 0.00000, 0.50205, 0.0000000
72137700, 0xAAAA, 20929, 0.00000, 0.48996, 0.0000000
72140825, 0xAAAA, 20930, 0.00000, 0.49480, 0.0000000
72143966, 0xAAAA, 20931, 0.00000, 0.49319, 0.0000000
72147100, 0xAAAA, 20932, 0.00000, 0.50125, 0.0000000
72150226, 0xAAAA, 20933, 0.00000, 0.49883, 0.0000000
72153329, 0xAAAA, 20934, 0.00000, 0.49238, 0.0000000
72156454, 0xAAAA, 20935, 0.00000, 0.49963, 0.0000000
72159578, 0xAAAA, 20936, 0.00000, 0.49560, 0.0000000
72162715, 0xAAAA, 20937, 0.00000, 0.50286, 0.0000000
72165830, 0xAAAA, 20938, 0.00000, 0.48755, 0.0000000
72168954, 0xAAAA, 20939, 0.00000, 0.49641, 0.0000000
72172088, 0xAAAA, 20940, 0.00000, 0.50286, 0.0000000
72175214, 0xAAAA, 20941, 0.00000, 0.48835, 0.0000000
72178336, 0xAAAA, 20942, 0.00000, 0.49158, 0.0000000
72181466, 0xAAAA, 20943, 0.00000, 0.49560, 0.0000000
72184576, 0xAAAA, 20944, 0.00000, 0.50286, 0.0000000
72187716, 0xAAAA, 20945, 0.00000, 0.48835, 0.0000000
72190826, 0xAAAA, 20946, 0.00000, 0.49480, 0.0000000
72193951, 0xAAAA, 20947, 0.00000, 0.50205, 0.0000000
72197084, 0xAAAA, 20948, 0.00000, 0.50205, 0.0000000
72200212, 0xAAAA, 20949, 0.00000, 0.50044, 0.0000000
72203326, 0xAAAA, 20950, 0.00000, 0.49238, 0.0000000
72206466, 0xAAAA, 20951, 0.00000, 0.50044, 0.0000000
72209576, 0xAAAA, 20952, 0.00000, 0.50125, 0.0000000
72212713, 0xAAAA, 20953, 0.00000, 0.49158, 0.0000000
72215853, 0xAAAA, 20954, 0.00000, 0.49077, 0.0000000
72218954, 0xAAAA, 20955, 0.00000, 0.49963, 0.0000000
72222088, 0xAAAA, 20956, 0.00000, 0.50205, 0.0000000
72225227, 0xAAAA, 20957, 0.00000, 0.48996, 0.0000000
72228330, 0xAAAA, 20958, 0.00000, 0.49802, 0.0000000
72231455, 0xAAAA, 20959, 0.00000, 0.50286, 0.0000000
72234591, 0xAAAA, 20960, 0.00000, 0.50286, 0.0000000
72237704, 0xAAAA, 20961, 0.00000, 0.49319, 0.0000000
72240829, 0xAAAA, 20962, 0.00000, 0.49480, 0.0000000
72243955, 0xAAAA, 20963, 0.00000, 0.50205, 0.0000000
72247100, 0xAAAA, 20964, 0.00000, 0.49238, 0.0000000
72250226, 0xAAAA, 20965, 0.00000, 0.49641, 0.0000000
72253326, 0xAAAA, 20966, 0.00000, 0.49158, 0.0000000
72256451, 0xAAAA, 20967, 0.00000, 0.49883, 0.0000000
72259590, 0xAAAA, 20968, 0.00000, 0.50205, 0.0000000
72262701, 0xAAAA, 20969, 0.00000, 0.48996, 0.0000000
72265826, 0xAAAA, 20970, 0.00000, 0.49963, 0.0000000
72268951, 0xAAAA, 20971, 0.00000, 0.49883, 0.0000000
72272084, 0xAAAA, 20972, 0.00000, 0.50205, 0.0000000
72275211, 0xAAAA, 20973, 0.00000, 0.48996, 0.0000000
72278352, 0xAAAA, 20974, 0.00000, 0.49802, 0.0000000
72281467, 0xAAAA, 20975, 0.00000, 0.50366, 0.0000000
72284579, 0xAAAA, 20976, 0.00000, 0.48916, 0.0000000
72287716, 0xAAAA, 20977, 0.00000, 0.48996, 0.0000000
72290829, 0xAAAA, 20978, 0.00000, 0.49802, 0.0000000
72293955, 0xAAAA, 20979, 0.00000, 0.50366, 0.0000000
72297100, 0xAAAA, 20980, 0.00000, 0.48835, 0.0000000
72300214, 0xAAAA, 20981, 0.00000, 0.49641, 0.0000000
72303330, 0xAAAA, 20982, 0.00000, 0.50286, 0.0000000
72306466, 0xAAAA, 20983, 0.00000, 0.50205, 0.0000000
72309579, 0xAAAA, 20984, 0.00000, 0.49560, 0.0000000
72312714, 0xAAAA, 20985, 0.00000, 0.49238, 0.0000000
72315826, 0xAAAA, 20986, 0.00000, 0.50044, 0.0000000
72318950, 0xAAAA, 20987, 0.00000, 0.50205, 0.0000000
72322084, 0xAAAA, 20988, 0.00000, 0.49722, 0.0000000
72325221, 0xAAAA, 20989, 0.00000, 0.49158, 0.0000000
72328326, 0xAAAA, 20990, 0.00000, 0.49963, 0.0000000
72331450, 0xAAAA, 20991, 0.00000, 0.50205, 0.0000000
72334576, 0xAAAA, 20992, 0.00000, 0.49077, 0.0000000
72337700, 0xAAAA, 20993, 0.00000, 0.49883, 0.0000000
72340826, 0xAAAA, 20994, 0.00000, 0.49560, 0.0000000
72343956, 0xAAAA, 20995, 0.00000, 0.50447, 0.0000000
72347101, 0xAAAA, 20996, 0.00000, 0.48916, 0.0000000
72350242, 0xAAAA, 20997, 0.00000, 0.49722, 0.0000000
72353329, 0xAAAA, 20998, 0.00000, 0.50286, 0.0000000
72356454, 0xAAAA, 20999, 0.00000, 0.48916, 0.0000000
72359590, 0xAAAA, 21000, 0.00000, 0.48996, 0.0000000
72362704, 0xAAAA, 21001, 0.00000, 0.49560, 0.0000000
72365829, 0xAAAA, 21002, 0.00000, 0.50286, 0.0000000
72368969, 0xAAAA, 21003, 0.00000, 0.49480, 0.0000000
72372088, 0xAAAA, 21004, 0.00000, 0.49238, 0.0000000
72375214, 0xAAAA, 21005, 0.00000, 0.50044, 0.0000000
72378349, 0xAAAA, 21006, 0.00000, 0.49883, 0.0000000
72381467, 0xAAAA, 21007, 0.00000, 0.50286, 0.0000000
72384576, 0xAAAA, 21008, 0.00000, 0.48755, 0.0000000
72387700, 0xAAAA, 21009, 0.00000, 0.49560, 0.0000000
72390825, 0xAAAA, 21010, 0.00000, 0.50205, 0.0000000
72393951, 0xAAAA, 21011, 0.00000, 0.50205, 0.0000000
72397094, 0xAAAA, 21012, 0.00000, 0.49560, 0.0000000
72400211, 0xAAAA, 21013, 0.00000, 0.49560, 0.0000000
72403327, 0xAAAA, 21014, 0.00000, 0.50286, 0.0000000
72406450, 0xAAAA, 21015, 0.00000, 0.48674, 0.0000000
72409577, 0xAAAA, 21016, 0.00000, 0.49560, 0.0000000
72412714, 0xAAAA, 21017, 0.00000, 0.49399, 0.0000000
72415829, 0xAAAA, 21018, 0.00000, 0.50366, 0.0000000
72418954, 0xAAAA, 21019, 0.00081, 0.48835, 0.0000000
72422102, 0xAAAA, 21020, 0.00000, 0.49480, 0.0000000
72425214, 0xAAAA, 21021, 0.00000, 0.50205, 0.0000000
72428330, 0xAAAA, 21022, 0.00000, 0.49641, 0.0000000
72431454, 0xAAAA, 21023, 0.00000, 0.49802, 0.0000000
72434578, 0xAAAA, 21024, 0.00000, 0.49319, 0.0000000
72437704, 0xAAAA, 21025, 0.00000, 0.49963, 0.0000000
72440844, 0xAAAA, 21026, 0.00000, 0.50286, 0.0000000
72443956, 0xAAAA, 21027, 0.00000, 0.48916, 0.0000000
