sync, unix, uptime, seq, vsense, vrefint, busvmon, busimon, 2v5mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, temp1, temp2, temp3, temp4, tmp1
0xDDDD, 1730293835, 48508279, 0486, 29.45053, 1.22249, 1.33612, 0.06366, 2.50220, 3.03568, 3.21941, 0.00000, 3.05179, 3.00908, 2.70044, 2.55941, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293835, 48608272, 0487, 29.85349, 1.22249, 1.33531, 0.06366, 2.50300, 3.07436, 3.21861, 0.00000, 3.05018, 3.00828, 2.70125, 2.56022, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293835, 48708279, 0488, 29.45053, 1.22249, 1.33531, 0.08300, 2.50220, 3.04535, 3.21377, 0.00000, 3.04535, 3.00828, 2.70125, 2.56022, 25.87500, 25.56250, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293835, 48808281, 0489, 29.45053, 1.22249, 1.33531, 0.07092, 2.50300, 3.01634, 3.21216, 0.00000, 3.05018, 3.00828, 2.70044, 2.56425, 25.87500, 25.56250, 26.06250, 25.56250, 24.59299
0xDDDD, 1730293836, 48908281, 0490, 29.04761, 1.22249, 1.35143, 0.07253, 2.50220, 3.07194, 3.21136, 0.00000, 3.05179, 3.00828, 2.70205, 2.56183, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293836, 49008278, 0491, 29.45053, 1.22249, 1.33612, 0.06930, 2.50300, 3.04132, 3.21136, 0.00000, 3.05179, 3.00828, 2.70125, 2.58037, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293836, 49108283, 0492, 29.45053, 1.22249, 1.33531, 0.06527, 2.50220, 3.01150, 3.21055, 0.00000, 3.05099, 3.00828, 2.70044, 2.56425, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293836, 49208259, 0493, 29.45053, 1.22249, 1.33531, 0.08300, 2.50220, 3.04696, 3.21055, 0.00000, 3.05179, 3.00828, 2.70044, 2.56425, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293836, 49308296, 0494, 29.45053, 1.22330, 1.33451, 0.07575, 2.50300, 3.01553, 3.20330, 0.00000, 3.05099, 3.00828, 2.69963, 2.56103, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293836, 49408282, 0495, 29.45053, 1.22249, 1.33370, 0.06447, 2.50220, 3.06469, 3.20330, 0.00000, 3.05099, 3.00828, 2.70125, 2.56344, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293836, 49508286, 0496, 29.45053, 1.22249, 1.33451, 0.08059, 2.50220, 3.03407, 3.20249, 0.00000, 3.05099, 3.00828, 2.70125, 2.56103, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293836, 49608260, 0497, 29.45053, 1.22249, 1.33531, 0.06930, 2.50300, 3.08322, 3.20168, 0.00000, 3.05260, 3.00828, 2.70125, 2.56022, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293836, 49708288, 0498, 29.45053, 1.22249, 1.33451, 0.07897, 2.50220, 3.04615, 3.20249, 0.00000, 3.05179, 3.00828, 2.70205, 2.57392, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293836, 49808257, 0499, 29.45053, 1.22249, 1.33451, 0.07414, 2.50220, 3.01634, 3.20088, 0.00000, 3.05018, 3.00828, 2.70044, 2.56425, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293837, 49908290, 0500, 29.45053, 1.22249, 1.33531, 0.07172, 2.50220, 3.04777, 3.20007, 0.00000, 3.04535, 3.00828, 2.70125, 2.56103, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293837, 50008261, 0501, 29.85349, 1.22249, 1.33531, 0.05319, 2.50220, 3.01795, 3.21297, 0.00000, 3.05099, 3.00828, 2.70125, 2.56022, 25.87500, 25.50000, 26.12500, 25.56250, 25.13023
0xDDDD, 1730293837, 50108291, 0502, 29.45053, 1.22249, 1.33451, 0.06689, 2.50220, 3.06388, 3.21216, 0.00000, 3.05179, 3.00828, 2.70125, 2.56264, 25.87500, 25.50000, 26.12500, 25.50000, 24.59299
0xDDDD, 1730293837, 50208277, 0503, 29.45053, 1.22249, 1.33531, 0.06366, 2.50220, 3.02923, 3.21136, 0.00000, 3.05260, 3.00828, 2.70205, 2.57150, 25.87500, 25.50000, 26.12500, 25.50000, 24.59299
0xDDDD, 1730293837, 50308299, 0504, 29.45053, 1.22249, 1.33531, 0.06366, 2.50300, 3.07597, 3.20974, 0.00000, 3.04857, 3.00828, 2.70044, 2.51993, 25.87500, 25.50000, 26.12500, 25.50000, 24.41391
0xDDDD, 1730293837, 50408268, 0505, 29.45053, 1.22249, 1.33531, 0.06366, 2.50300, 3.04132, 3.20974, 0.00000, 3.05099, 3.00828, 2.70125, 2.55941, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293837, 50508291, 0506, 29.04761, 1.22330, 1.33612, 0.05963, 2.50220, 3.07516, 3.20894, 0.00000, 3.05099, 3.00828, 2.70125, 2.56264, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293837, 50608268, 0507, 29.45053, 1.22249, 1.33531, 0.06286, 2.50220, 3.04051, 3.20168, 0.00000, 3.04938, 3.00828, 2.69963, 2.56264, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293837, 50708290, 0508, 29.45053, 1.22249, 1.33612, 0.06769, 2.50220, 3.00586, 3.20168, 0.00000, 3.05179, 3.00828, 2.70125, 2.56264, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293837, 50808258, 0509, 29.45053, 1.22249, 1.33612, 0.06608, 2.50220, 3.05421, 3.20088, 0.00000, 3.05099, 3.00828, 2.70125, 2.56183, 25.87500, 25.50000, 26.12500, 25.50000, 24.59299
0xDDDD, 1730293838, 50908287, 0510, 29.45053, 1.22249, 1.33531, 0.06205, 2.50220, 3.01795, 3.20007, 0.00000, 3.05018, 3.00828, 2.70125, 2.56264, 25.87500, 25.50000, 26.12500, 25.50000, 24.59299
0xDDDD, 1730293838, 51008259, 0511, 29.45053, 1.22249, 1.33531, 0.06769, 2.50300, 3.06711, 3.20007, 0.00000, 3.05099, 3.00828, 2.70044, 2.62469, 25.87500, 25.50000, 26.12500, 25.50000, 24.59299
0xDDDD, 1730293838, 51108282, 0512, 29.45053, 1.22168, 1.33531, 0.07414, 2.50220, 3.01875, 3.21941, 0.00000, 3.05260, 3.00828, 2.70125, 2.56103, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293838, 51208271, 0513, 29.45053, 1.22249, 1.33531, 0.06527, 2.50220, 3.06388, 3.21216, 0.00000, 3.05099, 3.00828, 2.70205, 2.56505, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293838, 51308297, 0514, 29.85349, 1.22249, 1.33531, 0.06850, 2.50300, 3.02762, 3.21216, 0.00000, 3.04857, 3.00828, 2.70125, 2.56344, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293838, 51408258, 0515, 29.45053, 1.22249, 1.33370, 0.07414, 2.50220, 3.07194, 3.21216, 0.00000, 3.05179, 3.00828, 2.70125, 2.56344, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293838, 51508269, 0516, 29.45053, 1.22168, 1.33531, 0.06447, 2.50220, 3.03245, 3.21136, 0.00000, 3.05099, 3.00828, 2.70125, 2.53282, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293838, 51608272, 0517, 29.45053, 1.22249, 1.33531, 0.07333, 2.50300, 3.07919, 3.21055, 0.00000, 3.05179, 3.00828, 2.70044, 2.58681, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293838, 51708292, 0518, 29.85349, 1.22249, 1.33531, 0.06689, 2.50300, 3.02681, 3.20974, 0.00000, 3.05179, 3.00828, 2.70205, 2.56264, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293838, 51808266, 0519, 29.45053, 1.22249, 1.33531, 0.07333, 2.50300, 3.07033, 3.20974, 0.00000, 3.05341, 3.00828, 2.70205, 2.56103, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293839, 51908287, 0520, 29.45053, 1.22249, 1.33612, 0.06125, 2.50220, 3.03084, 3.20168, 0.00000, 3.05179, 3.00828, 2.70044, 2.56183, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293839, 52008268, 0521, 29.45053, 1.22249, 1.33289, 0.07092, 2.50220, 3.07597, 3.20168, 0.00000, 3.05341, 3.00828, 2.70044, 2.56103, 25.87500, 25.56250, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293839, 52108273, 0522, 29.04761, 1.22249, 1.33531, 0.06447, 2.50220, 3.04293, 3.20168, 0.00000, 3.05260, 3.00828, 2.70125, 2.69802, 25.87500, 25.56250, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293839, 52208277, 0523, 29.04761, 1.22249, 1.33531, 0.07253, 2.50220, 3.00505, 3.20007, 0.00000, 3.05099, 3.00828, 2.70044, 2.51590, 25.93750, 25.56250, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293839, 52308275, 0524, 29.04761, 1.22249, 1.33531, 0.07253, 2.50300, 3.04938, 3.21861, 0.00000, 3.04615, 3.00828, 2.70044, 2.56344, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293839, 52408270, 0525, 29.45053, 1.22249, 1.33531, 0.05963, 2.50220, 3.07355, 3.21700, 0.00000, 3.05018, 3.00828, 2.70286, 2.56183, 25.93750, 25.50000, 26.12500, 25.56250, 24.77207
0xDDDD, 1730293839, 52508282, 0526, 29.45053, 1.22249, 1.36835, 0.05963, 2.50220, 3.03568, 3.20894, 0.00000, 3.04938, 3.00828, 2.70044, 2.56344, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293839, 52608272, 0527, 29.04761, 1.22249, 1.33451, 0.07575, 2.50220, 3.08161, 3.20652, 0.00000, 3.05018, 3.00828, 2.70044, 2.56183, 25.93750, 25.50000, 26.12500, 25.56250, 24.77207
0xDDDD, 1730293839, 52708282, 0528, 29.45053, 1.22249, 1.33531, 0.07253, 2.50220, 3.03971, 3.20491, 0.00000, 3.05341, 3.00828, 2.70044, 2.56344, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293839, 52808270, 0529, 29.45053, 1.22249, 1.33451, 0.07414, 2.50220, 3.08564, 3.20410, 0.00000, 3.05099, 3.00828, 2.69963, 2.55619, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293840, 52908275, 0530, 29.85349, 1.22249, 1.33531, 0.06608, 2.50220, 3.04535, 3.20168, 0.00000, 3.04857, 3.00828, 2.70044, 2.56667, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293840, 53008265, 0531, 29.85349, 1.22249, 1.33531, 0.06366, 2.50139, 3.07194, 3.19927, 0.00000, 3.05099, 3.00828, 2.70044, 2.55941, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293840, 53108286, 0532, 29.04761, 1.22249, 1.33531, 0.06608, 2.50220, 3.03326, 3.21216, 0.00000, 3.05179, 3.00828, 2.70125, 2.56103, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293840, 53208277, 0533, 29.45053, 1.22168, 1.33451, 0.08139, 2.50220, 3.07839, 3.21136, 0.00000, 3.05018, 3.00828, 2.70125, 2.55861, 25.93750, 25.50000, 26.18750, 25.56250, 24.77207
0xDDDD, 1730293840, 53308282, 0534, 29.45053, 1.22249, 1.33531, 0.07172, 2.50220, 3.03971, 3.20894, 0.00000, 3.05179, 3.00828, 2.69963, 2.56022, 25.93750, 25.50000, 26.18750, 25.56250, 24.59299
0xDDDD, 1730293840, 53408245, 0535, 29.45053, 1.22249, 1.33612, 0.06608, 2.50220, 3.08242, 3.20733, 0.00000, 3.05179, 3.00828, 2.69963, 2.53846, 25.93750, 25.50000, 26.18750, 25.56250, 24.59299
0xDDDD, 1730293840, 53508289, 0536, 29.45053, 1.22249, 1.33370, 0.08542, 2.50220, 3.04293, 3.20652, 0.00000, 3.05099, 3.00828, 2.70044, 2.59407, 25.93750, 25.56250, 26.12500, 25.56250, 24.77207
0xDDDD, 1730293840, 53608270, 0537, 29.45053, 1.22249, 1.33612, 0.06125, 2.50220, 3.06711, 3.20410, 0.00000, 3.05341, 3.00828, 2.70044, 2.56022, 25.87500, 25.56250, 26.12500, 25.56250, 24.41391
0xDDDD, 1730293840, 53708256, 0538, 29.45053, 1.22249, 1.33531, 0.06608, 2.50220, 3.02359, 3.21538, 0.00000, 3.05099, 3.00828, 2.70125, 2.56264, 25.87500, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293840, 53808270, 0539, 29.45053, 1.22168, 1.36916, 0.07172, 2.50220, 3.06308, 3.21458, 0.00000, 3.04777, 3.00828, 2.70044, 2.56344, 25.87500, 25.50000, 26.12500, 25.56250, 24.77207
0xDDDD, 1730293841, 53908273, 0540, 29.04761, 1.22168, 1.33531, 0.06286, 2.50220, 3.02198, 3.21458, 0.00000, 3.04777, 3.00828, 2.70044, 2.56344, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293841, 54008249, 0541, 29.45053, 1.22249, 1.33531, 0.06447, 2.50220, 3.06147, 3.21216, 0.00000, 3.05179, 3.00828, 2.69963, 2.64242, 25.93750, 25.56250, 26.18750, 25.56250, 24.59299
0xDDDD, 1730293841, 54108289, 0542, 29.45053, 1.22249, 1.33531, 0.06608, 2.50220, 3.01795, 3.20894, 0.00000, 3.04696, 3.00828, 2.70044, 2.55136, 25.93750, 25.56250, 26.18750, 25.56250, 24.59299
0xDDDD, 1730293841, 54208270, 0543, 29.45053, 1.22249, 1.33451, 0.07333, 2.50220, 3.05582, 3.20813, 0.00000, 3.05341, 3.00828, 2.70205, 2.56344, 25.93750, 25.50000, 26.12500, 25.62500, 24.59299
0xDDDD, 1730293841, 54308283, 0544, 29.45053, 1.22249, 1.33531, 0.06689, 2.50220, 3.07839, 3.20652, 0.00000, 3.05179, 3.00828, 2.70044, 2.56022, 25.93750, 25.50000, 26.12500, 25.62500, 24.59299
0xDDDD, 1730293841, 54408252, 0545, 29.45053, 1.22249, 1.33451, 0.07817, 2.50220, 3.03084, 3.21861, 0.00000, 3.05018, 3.00828, 2.69963, 2.56183, 25.93750, 25.50000, 26.12500, 25.62500, 24.77207
0xDDDD, 1730293841, 54508258, 0546, 29.45053, 1.22249, 1.33451, 0.08784, 2.50300, 3.07033, 3.21619, 0.00000, 3.05018, 3.00828, 2.70125, 2.55861, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293841, 54608278, 0547, 29.45053, 1.22168, 1.33451, 0.07897, 2.50220, 3.02520, 3.21458, 0.00000, 3.05018, 3.00828, 2.70205, 2.55861, 25.93750, 25.50000, 26.12500, 25.56250, 24.59299
0xDDDD, 1730293841, 54708264, 0548, 29.45053, 1.22249, 1.33531, 0.07817, 2.50381, 3.06308, 3.21216, 0.00000, 3.05179, 3.00828, 2.70125, 2.53766, 25.93750, 25.56250, 26.18750, 25.62500, 24.77207
0xDDDD, 1730293841, 54808254, 0549, 29.45053, 1.22249, 1.33531, 0.07575, 2.50220, 3.01875, 3.21055, 0.00000, 3.05099, 3.00828, 2.70044, 2.50784, 25.93750, 25.56250, 26.18750, 25.62500, 24.59299
0xDDDD, 1730293842, 54908282, 0550, 29.45053, 1.22249, 1.33531, 0.06205, 2.50220, 3.03971, 3.20813, 0.00000, 3.04454, 3.00828, 2.70044, 2.56264, 25.93750, 25.50000, 26.12500, 25.62500, 24.41391
0xDDDD, 1730293842, 55008277, 0551, 29.45053, 1.22249, 1.33451, 0.07656, 2.50220, 3.07758, 3.20007, 0.00000, 3.05018, 3.00828, 2.70044, 2.56103, 25.93750, 25.50000, 26.12500, 25.62500, 24.59299
0xDDDD, 1730293842, 55108282, 0552, 29.45053, 1.22249, 1.36835, 0.07172, 2.50220, 3.03004, 3.21780, 0.00000, 3.05179, 3.00828, 2.70044, 2.56183, 25.93750, 25.50000, 26.12500, 25.62500, 24.59299
0xDDDD, 1730293842, 55208256, 0553, 29.45053, 1.22249, 1.33451, 0.06366, 2.50220, 3.06469, 3.21700, 0.00000, 3.05260, 3.00828, 2.70044, 2.56264, 25.93750, 25.56250, 26.18750, 25.62500, 24.59299
0xDDDD, 1730293842, 55308246, 0554, 29.45053, 1.22249, 1.33612, 0.05963, 2.50220, 3.02359, 3.21458, 0.00000, 3.05018, 3.00828, 2.69963, 2.56425, 25.93750, 25.56250, 26.18750, 25.62500, 24.59299
0xDDDD, 1730293842, 55408261, 0555, 29.45053, 1.22249, 1.33451, 0.08059, 2.50220, 3.05744, 3.21297, 0.00000, 3.04857, 3.00828, 2.69963, 2.45626, 25.93750, 25.50000, 26.18750, 25.62500, 24.59299
0xDDDD, 1730293842, 55508247, 0556, 29.45053, 1.22249, 1.33612, 0.06286, 2.50139, 3.07839, 3.21055, 0.00000, 3.05099, 3.00828, 2.70044, 2.55861, 25.93750, 25.50000, 26.18750, 25.62500, 24.59299
0xDDDD, 1730293842, 55608277, 0557, 29.45053, 1.22249, 1.33531, 0.06366, 2.50220, 3.03004, 3.20168, 0.00000, 3.04938, 3.00828, 2.70125, 2.56264, 25.93750, 25.50000, 26.12500, 25.62500, 24.41391
0xDDDD, 1730293842, 55708282, 0558, 29.45053, 1.22249, 1.33531, 0.07656, 2.50300, 3.06711, 3.20007, 0.00000, 3.05179, 3.00828, 2.70125, 2.56103, 25.93750, 25.50000, 26.12500, 25.62500, 24.59299
0xDDDD, 1730293842, 55808282, 0559, 29.45053, 1.22249, 1.33773, 0.06044, 2.50220, 3.02198, 3.19846, 0.00000, 3.05099, 3.00828, 2.69963, 2.56425, 25.93750, 25.50000, 26.12500, 25.62500, 24.59299
0xDDDD, 1730293843, 55908250, 0560, 29.85349, 1.22249, 1.33612, 0.06527, 2.50300, 3.05744, 3.21619, 0.00000, 3.05099, 3.00828, 2.70044, 2.58117, 25.93750, 25.50000, 26.18750, 25.56250, 24.41391
0xDDDD, 1730293843, 56008278, 0561, 29.45053, 1.22249, 1.33531, 0.06205, 2.50220, 3.01231, 3.21377, 0.00000, 3.05179, 3.00828, 2.70044, 2.53604, 25.93750, 25.50000, 26.18750, 25.56250, 24.59299
0xDDDD, 1730293843, 56108260, 0562, 29.45053, 1.22168, 1.33451, 0.07253, 2.50220, 3.04535, 3.21216, 0.00000, 3.04696, 3.00828, 2.70044, 2.56183, 25.93750, 25.56250, 26.18750, 25.56250, 24.59299
0xDDDD, 1730293843, 56208266, 0563, 29.04761, 1.22249, 1.33531, 0.06447, 2.50300, 3.06469, 3.20974, 0.00000, 3.05018, 3.00828, 2.70044, 2.56264, 25.93750, 25.56250, 26.18750, 25.56250, 24.59299
0xDDDD, 1730293843, 56308252, 0564, 29.45053, 1.22168, 1.33531, 0.07092, 2.50220, 3.01634, 3.20007, 0.00000, 3.05341, 3.00828, 2.70044, 2.56425, 25.93750, 25.56250, 26.18750, 25.56250, 25.13023
0xDDDD, 1730293843, 56408269, 0565, 29.45053, 1.22249, 1.33531, 0.06930, 2.50220, 3.05018, 3.21861, 0.00000, 3.04857, 3.00828, 2.70125, 2.56183, 25.93750, 25.56250, 26.18750, 25.62500, 24.77207
