date, time, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-07-30, 11:01:24.8432000xCCCC, 0066, 1.22088, 0.61648, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04835, 2.50300, 1.19912, 3.07436, 3.20168, 0.00081, 3.05099, 3.00667, 2.70125, 2.55941, 22.26494
24-07-30, 11:01:24.8532000xCCCC, 0067, 1.22168, 0.61810, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.03707, 2.50300, 1.19429, 3.06952, 3.20007, 0.00000, 3.05421, 3.00747, 2.70205, 2.55619, 22.26494
24-07-30, 11:01:24.8632000xCCCC, 0068, 1.22088, 0.61568, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03707, 2.50059, 1.18542, 3.07839, 3.19766, 0.00000, 3.04938, 3.00747, 2.70044, 2.55941, 22.62310
24-07-30, 11:01:24.8732000xCCCC, 0069, 1.22330, 0.61648, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04190, 2.50139, 1.17575, 3.00828, 3.19282, 0.00081, 3.05099, 3.00747, 2.70205, 2.55861, 22.62310
24-07-30, 11:01:24.8832000xCCCC, 0070, 1.22088, 0.61648, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04190, 2.50300, 1.19348, 3.01714, 3.19201, 0.00081, 3.05099, 3.00747, 2.69963, 2.55861, 22.44402
24-07-30, 11:01:24.8932000xCCCC, 0071, 1.22088, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.03868, 2.50059, 1.18864, 3.02520, 3.18799, 0.00000, 3.04777, 3.00747, 2.70044, 2.55941, 21.90678
24-07-30, 11:01:24.9032000xCCCC, 0072, 1.22088, 0.61568, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04110, 2.50139, 1.17897, 3.03165, 3.20974, 0.00000, 3.05018, 3.00747, 2.70044, 2.55861, 22.26494
24-07-30, 11:01:24.9132000xCCCC, 0073, 1.22088, 0.61810, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03546, 2.50059, 1.19590, 3.04212, 3.20733, 0.00000, 3.04857, 3.00908, 2.70125, 2.55538, 22.44402
24-07-30, 11:01:24.9232000xCCCC, 0074, 1.22249, 0.61568, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04432, 2.50059, 1.18623, 3.05099, 3.20410, 0.00000, 3.05018, 3.00908, 2.69963, 2.56183, 22.62310
24-07-30, 11:01:24.9332000xCCCC, 0075, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.03788, 2.50139, 1.18139, 3.06147, 3.20168, 0.00000, 3.05018, 3.00828, 2.70125, 2.55941, 22.44402
24-07-30, 11:01:24.9432000xCCCC, 0076, 1.22330, 0.61810, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.03788, 2.50139, 1.19912, 3.07114, 3.20007, 0.00000, 3.05099, 3.00747, 2.70125, 2.55780, 22.08586
24-07-30, 11:01:24.9532000xCCCC, 0077, 1.22168, 0.61648, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04029, 2.50139, 1.18945, 3.08161, 3.19685, 0.00000, 3.04938, 3.00747, 2.70044, 2.55941, 22.26494
24-07-30, 11:01:24.9632000xCCCC, 0078, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04271, 2.50139, 1.17978, 3.00828, 3.19443, 0.00000, 3.04938, 3.00747, 2.70205, 2.55619, 22.26494
24-07-30, 11:01:24.9732000xCCCC, 0079, 1.22249, 0.61810, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03788, 2.50139, 1.17575, 3.01714, 3.19201, 0.00000, 3.05018, 3.00828, 2.70044, 2.55780, 22.26494
24-07-30, 11:01:24.9832000xCCCC, 0080, 1.22249, 0.61810, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04110, 2.50139, 1.19267, 3.02681, 3.18879, 0.00081, 3.05018, 3.00828, 2.70125, 2.55538, 22.26494
24-07-30, 11:01:24.9932000xCCCC, 0081, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03304, 2.50139, 1.18381, 3.03648, 3.21055, 0.00000, 3.04938, 3.00747, 2.70044, 2.55861, 22.44402
24-07-30, 11:01:25.0032000xCCCC, 0082, 1.22249, 0.61648, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03868, 2.50220, 1.17495, 3.04615, 3.20813, 0.00000, 3.05099, 3.00747, 2.70125, 2.56022, 22.44402
24-07-30, 11:01:25.0132000xCCCC, 0083, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04271, 2.50220, 1.19509, 3.05502, 3.20571, 0.00000, 3.05018, 3.00828, 2.70044, 2.55619, 21.90678
24-07-30, 11:01:25.0232000xCCCC, 0084, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03707, 2.50139, 1.18703, 3.06469, 3.20249, 0.00000, 3.05018, 3.00747, 2.70125, 2.56103, 22.26494
24-07-30, 11:01:25.0332000xCCCC, 0085, 1.22168, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04110, 2.50139, 1.17817, 3.07436, 3.19040, 0.00000, 3.04777, 3.00747, 2.70125, 2.55619, 22.44402
24-07-30, 11:01:25.0432000xCCCC, 0086, 1.22168, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04029, 2.50139, 1.19429, 3.09531, 3.20974, 0.00000, 3.04938, 3.00747, 2.70044, 2.56103, 22.26494
24-07-30, 11:01:25.0532000xCCCC, 0087, 1.22249, 0.61810, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03546, 2.50139, 1.18945, 3.01150, 3.20813, 0.00000, 3.05099, 3.00747, 2.70044, 2.55700, 22.26494
24-07-30, 11:01:25.0632000xCCCC, 0088, 1.22249, 0.61810, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03868, 2.50139, 1.18059, 3.02117, 3.20491, 0.00000, 3.05018, 3.00747, 2.70125, 2.55780, 22.44402
24-07-30, 11:01:25.0732000xCCCC, 0089, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.03304, 2.50139, 1.19751, 3.01795, 3.20088, 0.00000, 3.05179, 3.00828, 2.70044, 2.55861, 22.44402
